chr1	0	chr1	0	56
chr1	0	chr1	1000000	1
chr1	1000000	chr1	1000000	255
chr1	2000000	chr1	2000000	258
chr1	2000000	chr1	3000000	2
chr1	3000000	chr1	3000000	230
chr1	2000000	chr1	4000000	2
chr1	3000000	chr1	4000000	2
chr1	4000000	chr1	4000000	281
chr1	3000000	chr1	5000000	1
chr1	4000000	chr1	5000000	7
chr1	5000000	chr1	5000000	267
chr1	3000000	chr1	6000000	1
chr1	4000000	chr1	6000000	1
chr1	5000000	chr1	6000000	2
chr1	6000000	chr1	6000000	279
chr1	5000000	chr1	7000000	1
chr1	6000000	chr1	7000000	3
chr1	7000000	chr1	7000000	283
chr1	3000000	chr1	8000000	1
chr1	4000000	chr1	8000000	2
chr1	5000000	chr1	8000000	4
chr1	7000000	chr1	8000000	5
chr1	8000000	chr1	8000000	246
chr1	3000000	chr1	9000000	2
chr1	9000000	chr1	9000000	239
chr1	9000000	chr1	10000000	2
chr1	10000000	chr1	10000000	264
chr1	10000000	chr1	11000000	4
chr1	11000000	chr1	11000000	273
chr1	11000000	chr1	12000000	2
chr1	12000000	chr1	12000000	242
chr1	12000000	chr1	13000000	1
chr1	13000000	chr1	13000000	63
chr1	12000000	chr1	14000000	2
chr1	14000000	chr1	14000000	218
chr1	12000000	chr1	15000000	3
chr1	13000000	chr1	15000000	2
chr1	14000000	chr1	15000000	7
chr1	15000000	chr1	15000000	252
chr1	15000000	chr1	16000000	2
chr1	16000000	chr1	16000000	312
chr1	15000000	chr1	17000000	4
chr1	16000000	chr1	17000000	6
chr1	17000000	chr1	17000000	242
chr1	13000000	chr1	18000000	2
chr1	15000000	chr1	18000000	1
chr1	17000000	chr1	18000000	1
chr1	18000000	chr1	18000000	275
chr1	17000000	chr1	19000000	5
chr1	18000000	chr1	19000000	3
chr1	19000000	chr1	19000000	287
chr1	17000000	chr1	20000000	1
chr1	19000000	chr1	20000000	4
chr1	20000000	chr1	20000000	297
chr1	15000000	chr1	21000000	1
chr1	19000000	chr1	21000000	3
chr1	21000000	chr1	21000000	263
chr1	12000000	chr1	22000000	1
chr1	13000000	chr1	22000000	1
chr1	18000000	chr1	22000000	3
chr1	21000000	chr1	22000000	1
chr1	22000000	chr1	22000000	227
chr1	12000000	chr1	23000000	2
chr1	13000000	chr1	23000000	1
chr1	14000000	chr1	23000000	2
chr1	21000000	chr1	23000000	1
chr1	22000000	chr1	23000000	7
chr1	23000000	chr1	23000000	256
chr1	15000000	chr1	24000000	1
chr1	17000000	chr1	24000000	1
chr1	19000000	chr1	24000000	2
chr1	22000000	chr1	24000000	2
chr1	24000000	chr1	24000000	218
chr1	24000000	chr1	25000000	6
chr1	25000000	chr1	25000000	255
chr1	16000000	chr1	26000000	1
chr1	25000000	chr1	26000000	4
chr1	26000000	chr1	26000000	258
chr1	14000000	chr1	27000000	1
chr1	15000000	chr1	27000000	1
chr1	23000000	chr1	27000000	2
chr1	24000000	chr1	27000000	1
chr1	25000000	chr1	27000000	1
chr1	26000000	chr1	27000000	1
chr1	27000000	chr1	27000000	275
chr1	25000000	chr1	28000000	1
chr1	26000000	chr1	28000000	1
chr1	27000000	chr1	28000000	2
chr1	28000000	chr1	28000000	231
chr1	26000000	chr1	29000000	1
chr1	27000000	chr1	29000000	1
chr1	28000000	chr1	29000000	10
chr1	29000000	chr1	29000000	199
chr1	27000000	chr1	30000000	1
chr1	28000000	chr1	30000000	1
chr1	29000000	chr1	30000000	6
chr1	30000000	chr1	30000000	253
chr1	26000000	chr1	31000000	1
chr1	27000000	chr1	31000000	1
chr1	28000000	chr1	31000000	1
chr1	29000000	chr1	31000000	2
chr1	31000000	chr1	31000000	279
chr1	18000000	chr1	32000000	1
chr1	27000000	chr1	32000000	1
chr1	30000000	chr1	32000000	2
chr1	31000000	chr1	32000000	4
chr1	32000000	chr1	32000000	270
chr1	32000000	chr1	33000000	1
chr1	33000000	chr1	33000000	289
chr1	33000000	chr1	34000000	4
chr1	34000000	chr1	34000000	302
chr1	16000000	chr1	35000000	1
chr1	33000000	chr1	35000000	4
chr1	34000000	chr1	35000000	12
chr1	35000000	chr1	35000000	247
chr1	7000000	chr1	36000000	1
chr1	12000000	chr1	36000000	2
chr1	15000000	chr1	36000000	2
chr1	16000000	chr1	36000000	1
chr1	32000000	chr1	36000000	2
chr1	33000000	chr1	36000000	2
chr1	34000000	chr1	36000000	3
chr1	35000000	chr1	36000000	4
chr1	36000000	chr1	36000000	271
chr1	11000000	chr1	37000000	1
chr1	34000000	chr1	37000000	1
chr1	37000000	chr1	37000000	301
chr1	9000000	chr1	38000000	8
chr1	10000000	chr1	38000000	1
chr1	36000000	chr1	38000000	1
chr1	37000000	chr1	38000000	1
chr1	38000000	chr1	38000000	261
chr1	3000000	chr1	39000000	1
chr1	7000000	chr1	39000000	1
chr1	9000000	chr1	39000000	1
chr1	38000000	chr1	39000000	6
chr1	39000000	chr1	39000000	260
chr1	7000000	chr1	40000000	1
chr1	37000000	chr1	40000000	1
chr1	38000000	chr1	40000000	1
chr1	39000000	chr1	40000000	5
chr1	40000000	chr1	40000000	277
chr1	36000000	chr1	41000000	3
chr1	37000000	chr1	41000000	1
chr1	38000000	chr1	41000000	2
chr1	40000000	chr1	41000000	3
chr1	41000000	chr1	41000000	257
chr1	11000000	chr1	42000000	1
chr1	26000000	chr1	42000000	1
chr1	41000000	chr1	42000000	3
chr1	42000000	chr1	42000000	266
chr1	1000000	chr1	43000000	1
chr1	24000000	chr1	43000000	1
chr1	42000000	chr1	43000000	3
chr1	43000000	chr1	43000000	249
chr1	16000000	chr1	44000000	1
chr1	41000000	chr1	44000000	1
chr1	42000000	chr1	44000000	1
chr1	43000000	chr1	44000000	7
chr1	44000000	chr1	44000000	301
chr1	3000000	chr1	45000000	1
chr1	41000000	chr1	45000000	5
chr1	42000000	chr1	45000000	1
chr1	43000000	chr1	45000000	1
chr1	44000000	chr1	45000000	3
chr1	45000000	chr1	45000000	233
chr1	40000000	chr1	46000000	7
chr1	46000000	chr1	46000000	290
chr1	39000000	chr1	47000000	1
chr1	40000000	chr1	47000000	1
chr1	46000000	chr1	47000000	2
chr1	47000000	chr1	47000000	244
chr1	39000000	chr1	48000000	1
chr1	40000000	chr1	48000000	1
chr1	47000000	chr1	48000000	6
chr1	48000000	chr1	48000000	229
chr1	9000000	chr1	49000000	2
chr1	48000000	chr1	49000000	2
chr1	49000000	chr1	49000000	281
chr1	46000000	chr1	50000000	2
chr1	48000000	chr1	50000000	4
chr1	49000000	chr1	50000000	13
chr1	50000000	chr1	50000000	270
chr1	46000000	chr1	51000000	2
chr1	47000000	chr1	51000000	4
chr1	48000000	chr1	51000000	7
chr1	49000000	chr1	51000000	4
chr1	50000000	chr1	51000000	4
chr1	51000000	chr1	51000000	310
chr1	20000000	chr1	52000000	1
chr1	49000000	chr1	52000000	1
chr1	52000000	chr1	52000000	257
chr1	18000000	chr1	53000000	1
chr1	43000000	chr1	53000000	1
chr1	48000000	chr1	53000000	1
chr1	52000000	chr1	53000000	7
chr1	53000000	chr1	53000000	275
chr1	49000000	chr1	54000000	1
chr1	50000000	chr1	54000000	5
chr1	53000000	chr1	54000000	5
chr1	54000000	chr1	54000000	281
chr1	37000000	chr1	55000000	1
chr1	53000000	chr1	55000000	4
chr1	54000000	chr1	55000000	8
