chr1	0	chr1	0	141
chr1	0	chr1	1000000	4
chr1	1000000	chr1	1000000	511
chr1	1000000	chr1	2000000	11
chr1	2000000	chr1	2000000	559
chr1	1000000	chr1	3000000	5
chr1	2000000	chr1	3000000	39
chr1	3000000	chr1	3000000	490
chr1	3000000	chr1	4000000	12
chr1	4000000	chr1	4000000	437
chr1	3000000	chr1	5000000	2
chr1	4000000	chr1	5000000	34
chr1	5000000	chr1	5000000	470
chr1	4000000	chr1	6000000	5
chr1	5000000	chr1	6000000	9
chr1	6000000	chr1	6000000	553
chr1	6000000	chr1	7000000	13
chr1	7000000	chr1	7000000	473
chr1	6000000	chr1	8000000	17
chr1	7000000	chr1	8000000	26
chr1	8000000	chr1	8000000	455
chr1	6000000	chr1	9000000	11
chr1	7000000	chr1	9000000	27
chr1	8000000	chr1	9000000	30
chr1	9000000	chr1	9000000	496
chr1	6000000	chr1	10000000	18
chr1	7000000	chr1	10000000	15
chr1	8000000	chr1	10000000	11
chr1	9000000	chr1	10000000	26
chr1	10000000	chr1	10000000	473
chr1	6000000	chr1	11000000	4
chr1	7000000	chr1	11000000	2
chr1	8000000	chr1	11000000	1
chr1	9000000	chr1	11000000	2
chr1	10000000	chr1	11000000	27
chr1	11000000	chr1	11000000	471
chr1	1000000	chr1	12000000	1
chr1	3000000	chr1	12000000	5
chr1	6000000	chr1	12000000	1
chr1	9000000	chr1	12000000	1
chr1	10000000	chr1	12000000	22
chr1	11000000	chr1	12000000	12
chr1	12000000	chr1	12000000	448
chr1	0	chr1	13000000	1
chr1	3000000	chr1	13000000	6
chr1	10000000	chr1	13000000	1
chr1	12000000	chr1	13000000	11
chr1	13000000	chr1	13000000	100
chr1	3000000	chr1	14000000	3
chr1	4000000	chr1	14000000	8
chr1	5000000	chr1	14000000	5
chr1	9000000	chr1	14000000	1
chr1	10000000	chr1	14000000	2
chr1	12000000	chr1	14000000	3
chr1	13000000	chr1	14000000	6
chr1	14000000	chr1	14000000	479
chr1	2000000	chr1	15000000	9
chr1	3000000	chr1	15000000	14
chr1	4000000	chr1	15000000	39
chr1	5000000	chr1	15000000	4
chr1	6000000	chr1	15000000	3
chr1	11000000	chr1	15000000	1
chr1	12000000	chr1	15000000	1
chr1	13000000	chr1	15000000	9
chr1	14000000	chr1	15000000	56
chr1	15000000	chr1	15000000	502
chr1	1000000	chr1	16000000	2
chr1	2000000	chr1	16000000	13
chr1	3000000	chr1	16000000	20
chr1	4000000	chr1	16000000	4
chr1	5000000	chr1	16000000	3
chr1	11000000	chr1	16000000	1
chr1	12000000	chr1	16000000	11
chr1	13000000	chr1	16000000	2
chr1	14000000	chr1	16000000	2
chr1	15000000	chr1	16000000	10
chr1	16000000	chr1	16000000	561
chr1	1000000	chr1	17000000	9
chr1	2000000	chr1	17000000	4
chr1	3000000	chr1	17000000	12
chr1	6000000	chr1	17000000	1
chr1	9000000	chr1	17000000	5
chr1	10000000	chr1	17000000	6
chr1	11000000	chr1	17000000	6
chr1	12000000	chr1	17000000	9
chr1	13000000	chr1	17000000	2
chr1	14000000	chr1	17000000	1
chr1	16000000	chr1	17000000	15
chr1	17000000	chr1	17000000	483
chr1	7000000	chr1	18000000	2
chr1	8000000	chr1	18000000	8
chr1	9000000	chr1	18000000	19
chr1	16000000	chr1	18000000	1
chr1	17000000	chr1	18000000	38
chr1	18000000	chr1	18000000	501
chr1	8000000	chr1	19000000	5
chr1	9000000	chr1	19000000	1
chr1	17000000	chr1	19000000	8
chr1	18000000	chr1	19000000	22
chr1	19000000	chr1	19000000	456
chr1	9000000	chr1	20000000	1
chr1	10000000	chr1	20000000	1
chr1	13000000	chr1	20000000	1
chr1	16000000	chr1	20000000	1
chr1	19000000	chr1	20000000	32
chr1	20000000	chr1	20000000	498
chr1	5000000	chr1	21000000	2
chr1	12000000	chr1	21000000	2
chr1	15000000	chr1	21000000	1
chr1	18000000	chr1	21000000	1
chr1	19000000	chr1	21000000	15
chr1	20000000	chr1	21000000	5
chr1	21000000	chr1	21000000	491
chr1	0	chr1	22000000	1
chr1	9000000	chr1	22000000	1
chr1	10000000	chr1	22000000	1
chr1	19000000	chr1	22000000	12
chr1	20000000	chr1	22000000	8
chr1	21000000	chr1	22000000	36
chr1	22000000	chr1	22000000	484
chr1	18000000	chr1	23000000	1
chr1	19000000	chr1	23000000	3
chr1	20000000	chr1	23000000	7
chr1	21000000	chr1	23000000	7
chr1	22000000	chr1	23000000	17
chr1	23000000	chr1	23000000	480
chr1	9000000	chr1	24000000	1
chr1	17000000	chr1	24000000	4
chr1	18000000	chr1	24000000	1
chr1	19000000	chr1	24000000	7
chr1	22000000	chr1	24000000	3
chr1	23000000	chr1	24000000	11
chr1	24000000	chr1	24000000	374
chr1	17000000	chr1	25000000	9
chr1	18000000	chr1	25000000	12
chr1	19000000	chr1	25000000	1
chr1	23000000	chr1	25000000	4
chr1	24000000	chr1	25000000	15
chr1	25000000	chr1	25000000	408
chr1	16000000	chr1	26000000	1
chr1	25000000	chr1	26000000	20
chr1	26000000	chr1	26000000	469
chr1	7000000	chr1	27000000	1
chr1	11000000	chr1	27000000	1
chr1	23000000	chr1	27000000	1
chr1	24000000	chr1	27000000	1
chr1	25000000	chr1	27000000	6
chr1	26000000	chr1	27000000	36
chr1	27000000	chr1	27000000	539
chr1	16000000	chr1	28000000	1
chr1	18000000	chr1	28000000	1
chr1	24000000	chr1	28000000	1
chr1	25000000	chr1	28000000	3
chr1	26000000	chr1	28000000	2
chr1	27000000	chr1	28000000	20
chr1	28000000	chr1	28000000	366
chr1	2000000	chr1	29000000	1
chr1	15000000	chr1	29000000	3
chr1	18000000	chr1	29000000	1
chr1	24000000	chr1	29000000	3
chr1	25000000	chr1	29000000	8
chr1	28000000	chr1	29000000	23
