chr1	0	chr1	0	144
chr1	0	chr1	1000000	8
chr1	1000000	chr1	1000000	631
chr1	1000000	chr1	2000000	21
chr1	2000000	chr1	2000000	646
chr1	0	chr1	3000000	4
chr1	1000000	chr1	3000000	17
chr1	2000000	chr1	3000000	34
chr1	3000000	chr1	3000000	549
chr1	2000000	chr1	4000000	2
chr1	3000000	chr1	4000000	4
chr1	4000000	chr1	4000000	581
chr1	2000000	chr1	5000000	1
chr1	4000000	chr1	5000000	26
chr1	5000000	chr1	5000000	527
chr1	2000000	chr1	6000000	2
chr1	4000000	chr1	6000000	6
chr1	5000000	chr1	6000000	7
chr1	6000000	chr1	6000000	628
chr1	3000000	chr1	7000000	1
chr1	4000000	chr1	7000000	3
chr1	5000000	chr1	7000000	4
chr1	6000000	chr1	7000000	40
chr1	7000000	chr1	7000000	602
chr1	4000000	chr1	8000000	1
chr1	5000000	chr1	8000000	2
chr1	6000000	chr1	8000000	14
chr1	7000000	chr1	8000000	10
chr1	8000000	chr1	8000000	541
chr1	1000000	chr1	9000000	1
chr1	5000000	chr1	9000000	1
chr1	6000000	chr1	9000000	1
chr1	7000000	chr1	9000000	1
chr1	8000000	chr1	9000000	26
chr1	9000000	chr1	9000000	588
chr1	1000000	chr1	10000000	1
chr1	6000000	chr1	10000000	1
chr1	7000000	chr1	10000000	1
chr1	8000000	chr1	10000000	2
chr1	9000000	chr1	10000000	18
chr1	10000000	chr1	10000000	505
chr1	9000000	chr1	11000000	13
chr1	10000000	chr1	11000000	31
chr1	11000000	chr1	11000000	597
chr1	4000000	chr1	12000000	2
chr1	9000000	chr1	12000000	2
chr1	10000000	chr1	12000000	1
chr1	11000000	chr1	12000000	12
chr1	12000000	chr1	12000000	514
chr1	12000000	chr1	13000000	16
chr1	13000000	chr1	13000000	116
chr1	11000000	chr1	14000000	8
chr1	12000000	chr1	14000000	11
chr1	13000000	chr1	14000000	5
chr1	14000000	chr1	14000000	543
chr1	3000000	chr1	15000000	1
chr1	10000000	chr1	15000000	1
chr1	11000000	chr1	15000000	7
chr1	12000000	chr1	15000000	17
chr1	13000000	chr1	15000000	8
chr1	14000000	chr1	15000000	37
chr1	15000000	chr1	15000000	551
chr1	0	chr1	16000000	1
chr1	11000000	chr1	16000000	6
chr1	12000000	chr1	16000000	14
chr1	13000000	chr1	16000000	1
chr1	14000000	chr1	16000000	5
chr1	15000000	chr1	16000000	4
chr1	16000000	chr1	16000000	544
chr1	6000000	chr1	17000000	4
chr1	8000000	chr1	17000000	1
chr1	11000000	chr1	17000000	2
chr1	12000000	chr1	17000000	11
chr1	13000000	chr1	17000000	1
chr1	14000000	chr1	17000000	1
chr1	15000000	chr1	17000000	3
chr1	16000000	chr1	17000000	31
chr1	17000000	chr1	17000000	593
chr1	6000000	chr1	18000000	1
chr1	12000000	chr1	18000000	2
chr1	14000000	chr1	18000000	3
chr1	15000000	chr1	18000000	3
chr1	16000000	chr1	18000000	4
chr1	17000000	chr1	18000000	37
chr1	18000000	chr1	18000000	616
chr1	1000000	chr1	19000000	1
chr1	10000000	chr1	19000000	2
chr1	13000000	chr1	19000000	1
chr1	16000000	chr1	19000000	1
chr1	17000000	chr1	19000000	6
chr1	18000000	chr1	19000000	29
chr1	19000000	chr1	19000000	564
chr1	9000000	chr1	20000000	1
chr1	10000000	chr1	20000000	1
chr1	11000000	chr1	20000000	1
chr1	16000000	chr1	20000000	2
chr1	17000000	chr1	20000000	9
chr1	18000000	chr1	20000000	6
chr1	19000000	chr1	20000000	22
chr1	20000000	chr1	20000000	574
chr1	6000000	chr1	21000000	1
chr1	8000000	chr1	21000000	2
chr1	9000000	chr1	21000000	1
chr1	10000000	chr1	21000000	1
chr1	16000000	chr1	21000000	3
chr1	17000000	chr1	21000000	3
chr1	18000000	chr1	21000000	6
chr1	19000000	chr1	21000000	2
chr1	20000000	chr1	21000000	19
chr1	21000000	chr1	21000000	523
chr1	7000000	chr1	22000000	3
chr1	8000000	chr1	22000000	9
chr1	9000000	chr1	22000000	1
chr1	10000000	chr1	22000000	1
chr1	12000000	chr1	22000000	2
chr1	16000000	chr1	22000000	1
chr1	18000000	chr1	22000000	3
chr1	20000000	chr1	22000000	3
chr1	21000000	chr1	22000000	43
chr1	22000000	chr1	22000000	632
chr1	1000000	chr1	23000000	2
chr1	4000000	chr1	23000000	1
chr1	5000000	chr1	23000000	1
chr1	7000000	chr1	23000000	1
chr1	8000000	chr1	23000000	19
chr1	9000000	chr1	23000000	10
chr1	10000000	chr1	23000000	1
chr1	11000000	chr1	23000000	3
chr1	12000000	chr1	23000000	1
chr1	17000000	chr1	23000000	3
chr1	18000000	chr1	23000000	1
chr1	19000000	chr1	23000000	2
chr1	20000000	chr1	23000000	4
chr1	21000000	chr1	23000000	25
chr1	22000000	chr1	23000000	20
chr1	23000000	chr1	23000000	528
chr1	4000000	chr1	24000000	11
chr1	5000000	chr1	24000000	1
chr1	9000000	chr1	24000000	11
chr1	12000000	chr1	24000000	6
chr1	17000000	chr1	24000000	1
chr1	20000000	chr1	24000000	1
chr1	21000000	chr1	24000000	2
chr1	22000000	chr1	24000000	3
chr1	23000000	chr1	24000000	22
chr1	24000000	chr1	24000000	502
chr1	4000000	chr1	25000000	4
chr1	5000000	chr1	25000000	6
chr1	7000000	chr1	25000000	3
chr1	8000000	chr1	25000000	6
chr1	9000000	chr1	25000000	8
chr1	12000000	chr1	25000000	1
chr1	21000000	chr1	25000000	5
chr1	22000000	chr1	25000000	23
chr1	24000000	chr1	25000000	5
chr1	25000000	chr1	25000000	548
chr1	18000000	chr1	26000000	1
chr1	20000000	chr1	26000000	3
chr1	23000000	chr1	26000000	1
chr1	24000000	chr1	26000000	2
chr1	25000000	chr1	26000000	12
chr1	26000000	chr1	26000000	555
chr1	5000000	chr1	27000000	1
chr1	15000000	chr1	27000000	1
chr1	18000000	chr1	27000000	3
chr1	24000000	chr1	27000000	5
chr1	26000000	chr1	27000000	10
chr1	27000000	chr1	27000000	537
chr1	1000000	chr1	28000000	1
chr1	9000000	chr1	28000000	1
chr1	14000000	chr1	28000000	1
chr1	15000000	chr1	28000000	1
chr1	16000000	chr1	28000000	3
chr1	17000000	chr1	28000000	2
chr1	26000000	chr1	28000000	2
chr1	27000000	chr1	28000000	17
chr1	28000000	chr1	28000000	481
chr1	1000000	chr1	29000000	2
chr1	2000000	chr1	29000000	12
chr1	7000000	chr1	29000000	1
chr1	28000000	chr1	29000000	13
chr1	29000000	chr1	29000000	514
